year,from_core,to_core,candidate_path,geometry_sha256,old_cost,new_cost,old_route_candidate_cost,optimized_cost_change_pct,old_length_km,new_length_km,fallback_length_m,below95pct_coverage_valid_length_m,source_endpoint_shift_km,destination_endpoint_shift_km,new_within_1000m_of_old_pct,old_within_1000m_of_new_pct,new_within_5000m_of_old_pct,old_within_5000m_of_new_pct
2012,40,42,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2012\source_40\attempt_b01c33b8cb.gdb\route_42_d807d6bc2f,3a053de3a116734bc1fce6f7e16c278a4d556cfaf9f1fd0002478b3c9df86733,55018.05859375,54987.77734375,55187.776390344545,-0.05503874686599852,21.41421356237139,21.82842712474619,0.0,0.0,2.053010432414906e-08,1.0000000071786346,100.0,100.00000004490866,100.0,100.0
2012,40,43,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2012\source_40\attempt_b01c33b8cb.gdb\route_43_e34d19b553,6590065fe411799b69f3a80d189bac458064a42dd9f5a473f295056c45ce3904,295957.375,296420.46875,296808.3877890286,0.1564731238746786,133.36753236814778,133.36753236814712,0.0,0.0,2.053010432414906e-08,2.053140654404533e-08,100.0,100.00000000509928,100.0,100.0
2012,40,45,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2012\source_40\attempt_b01c33b8cb.gdb\route_45_c5caf6a686,8e9aedffc8c5a42b4e38ccff04998ae831d0d4a1c6d0991c26b11f10b8ff7502,299091.75,299354.625,300338.82190048293,0.08789109027580455,136.89444430272667,138.06601717798213,0.0,0.0,2.053010432414906e-08,2.053227908740045e-08,68.59810992406793,69.1851876265234,100.0,100.0
2012,41,43,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2012\source_41\attempt_5447ef8b87.gdb\route_43_588771d64e,b326d6d1e5cc6c7ee645923b0fc1cad8d84ff5e78e3c76d8551d78c7bd37b463,276021.90625,275876.34375,277178.7026435236,-0.05273585056259078,93.88225099390965,95.05382386916237,0.0,0.0,2.0530534005854702e-08,2.0530534005854702e-08,86.42927304351464,87.9490442564442,100.0,100.0
2012,41,45,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2012\source_41\attempt_5447ef8b87.gdb\route_45_650fb9477b,16ae6a90fb2aff07b41ab9607afe3e5a18e36023b8283467627c3ac0e3880b92,415009.625,414191.8125,417199.584785744,-0.19705868267513305,147.5218613006976,148.69343417595164,0.0,0.0,2.0530534005854702e-08,2.053227908740045e-08,76.82759551503565,77.71851760907501,100.0,100.0
2012,42,50,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2012\source_42\attempt_16facddbf2.gdb\route_50_6acd551775,8fc3250bcd00d320ae5c3658282a63dc5f590c9551aac0a8ed4fb70ec6f743f0,95022.234375,94738.6484375,94738.6457145776,-0.2984416640644749,51.41421356237216,51.41421356237309,0.0,0.0,2.053140654404533e-08,2.053227908740045e-08,100.0,100.0,100.0,100.0
2012,43,45,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2012\source_43\attempt_f2581f4b38.gdb\route_45_89e8e4a883,2d57212a7a74a56f326cdd28533377407c62c383df28ec2c855bd163e1c95b75,73489.4453125,73698.75,73698.74828587385,0.28480918125040056,25.5563491861035,25.556349186104047,0.0,0.0,2.0527486559018397e-08,2.053227908740045e-08,100.0,100.00000000000001,100.0,100.00000000000001
2012,43,49,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2012\source_43\attempt_f2581f4b38.gdb\route_49_26ec8cf529,5aebf6038c92fa447c6e1290010de4df93cc4534c54ded1501f4661edfca53ff,340498.90625,341677.3125,342176.2380690651,0.34608224237138163,146.65685424948933,146.6568542494924,0.0,0.0,2.0528788944969563e-08,2.053140654404533e-08,70.11498211315417,70.39741937754106,100.0,100.0
2012,45,49,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2012\source_45\attempt_f266f8c6a7.gdb\route_49_813669df52,574c41c6c8d95b71e87c647938f72777e6908705c9b784c2278b87b8ea494217,254831.71875,254721.890625,255203.04256922813,-0.043098294646648494,111.79898987322453,111.79898987322336,0.0,0.0,2.053227908740045e-08,1.9999999928213656,87.10702701453887,87.47752551780607,100.0,100.0
2012,45,50,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2012\source_45\attempt_f266f8c6a7.gdb\route_50_ca52408386,1d3676a9380af4f4ba3ab9c23b0eba198b71ba6eb86a24e7f831eb183d5bca58,512173.25,512175.0625,513063.0971740933,0.0003538841593098141,275.3208511739157,275.3208511739212,0.0,0.0,2.0529661472829227e-08,2.053227908740045e-08,71.11482421959319,71.11482426074134,94.40136353330496,95.63853259356078
